block_number,elapsed_time_ms
19476836,196.770426
19476837,140.168181
19476838,135.069095
19476839,228.997683
19476840,55.907049
19476841,92.218334
19476842,386.373666
19476843,245.515691
19476844,132.825770
19476845,108.168772
19476846,381.794738
19476847,155.604532
19476848,279.082521
19476849,208.852454
19476850,196.367267
19476851,147.810190
19476852,209.132195
19476853,306.989484
19476854,172.236716
19476855,235.374553
19476856,143.257506
19476857,219.814277
19476858,150.448245
19476859,118.705578
19476860,222.177352
19476861,159.148606
19476862,77.084590
19476863,123.804448
19476864,173.938673
19476865,80.264037
19476866,130.297444
19476867,18.081816
19476868,100.132995
19476869,56.376057
19476870,260.556869
19476871,62.737532
19476872,79.939740
19476873,156.200555
19476874,116.903375
19476875,280.861098
19476876,152.422197
19476877,117.557329
19476878,143.894311
19476879,161.907268
19476880,271.230935
19476881,83.809310
19476882,146.256038
19476883,85.075957
19476884,161.084551
19476885,85.818872
19476886,52.839056
19476887,5.779525
19476888,197.384242
19476889,136.872118
19476890,72.065878
19476891,84.807158
19476892,201.987631
19476893,133.596050
19476894,40.528986
19476895,73.966225
19476896,24.494541
19476897,47.309919
19476898,77.301898
19476899,120.299397
19476900,93.970929
19476901,109.858086
19476902,57.424229
19476903,28.260747
19476904,60.190345
19476905,25.780817
19476906,34.867534
19476907,49.501144
19476908,157.815005
19476909,41.991227
19476910,41.216465
19476911,58.721751
19476912,121.092035
19476913,69.007842
19476914,79.006840
19476915,50.528602
19476916,17.673039
19476917,39.520774
19476918,80.433724
19476919,95.025205
19476920,39.114209
19476921,91.873751
19476922,54.515133
19476923,124.407120
19476924,113.570246
19476925,76.466549
19476926,133.457975
19476927,111.435715
19476928,117.290571
19476929,88.177428
19476930,87.675637
19476931,193.885020
19476932,39.254995
19476933,54.337066
19476934,101.472289
19476935,38.508251
19476936,16.062902
19476937,109.923968
19476938,145.199970
19476939,124.564874
19476940,46.243033
19476941,30.814868
19476942,89.060831
19476943,100.378576
19476944,54.754975
19476945,113.357467
19476946,35.674752
19476947,51.392365
19476948,32.418190
19476949,126.541771
19476950,7.676323
19476951,76.550450
19476952,93.153222
19476953,174.026360
19476954,49.448414
19476955,27.459443
19476956,50.205707
19476957,47.589929
19476958,61.343319
19476959,57.117979
19476960,30.282157
19476961,9.882788
19476962,124.104131
19476963,67.503466
19476964,76.861539
19476965,32.935941
19476966,103.436876
19476967,85.141568
19476968,162.885653
19476969,58.490197
19476970,61.760721
19476971,106.716451
19476972,35.153617
19476973,91.361164
19476974,134.541615
19476975,67.398719
19476976,62.772378
19476977,26.744602
19476978,34.781428
19476979,32.736244
19476980,73.247620
19476981,64.072085
19476982,36.067721
19476983,97.962796
19476984,50.635229
19476985,120.275328
19476986,35.317270
19476987,56.947242
19476988,52.586211
19476989,48.598609
19476990,51.555897
19476991,41.520000
19476992,177.269650
19476993,25.824192
19476994,54.383395
19476995,78.512403
19476996,36.882586
19476997,52.877462
19476998,45.820751
19476999,44.822370
19477000,44.837737
19477001,41.204501
19477002,70.252004
19477003,51.216235
19477004,55.402442
19477005,7.978258
19477006,59.860204
19477007,106.056922
19477008,88.301433
19477009,63.716526
19477010,31.814332
19477011,45.569055
19477012,40.083657
19477013,80.863342
19477014,40.917725
19477015,105.387775
19477016,121.808950
19477017,82.608582
19477018,119.387965
19477019,81.828584
19477020,58.190527
19477021,32.949134
19477022,34.005334
19477023,44.375306
19477024,168.328156
19477025,51.031223
19477026,14.529146
19477027,88.100520
19477028,84.953929
19477029,51.876976
19477030,181.359832
19477031,70.573715
19477032,122.261137
19477033,51.959147
19477034,49.446936
19477035,83.720560
19477036,14.072259
19477037,83.055494
19477038,49.540338
19477039,112.947500
19477040,24.178195
19477041,44.974514
19477042,29.214895
19477043,94.447625
19477044,144.656613
19477045,119.589062
19477046,76.683132
19477047,53.372278
19477048,64.067206
19477049,205.536101
19477050,139.003677
19477051,96.707724
19477052,107.163235
19477053,99.083177
19477054,121.831973
19477055,61.429373
19477056,120.456260
19477057,61.899290
19477058,35.395678
19477059,95.076495
19477060,106.446260
19477061,54.287680
19477062,16.666463
19477063,41.957344
19477064,44.803542
19477065,108.631750
19477066,14.328796
19477067,59.809722
19477068,71.398891
19477069,32.190560
19477070,60.943460
19477071,38.255447
19477072,70.153292
19477073,26.878183
19477074,42.326773
19477075,160.117485
19477076,37.585829
19477077,108.102489
19477078,71.028007
19477079,129.719971
19477080,72.197571
19477081,131.491951
19477082,66.461428
19477083,45.687463
19477084,33.283792
19477085,49.239225
19477086,181.634628
19477087,34.081220
19477088,13.366667
19477089,89.550512
19477090,218.789414
19477091,90.593906
19477092,150.941973
19477093,334.262481
19477094,160.160563
19477095,51.221955
19477096,290.065082
19477097,26.379399
19477098,35.005740
19477099,68.619993
19477100,53.807857
19477101,67.991678
19477102,139.323977
19477103,97.656428
19477104,36.150941
19477105,836926.000000
19477106,219.213505
19477107,50.277928
19477108,137.054266
19477109,183.256249
19477110,113.345505
19477111,109.264440
19477112,213.153006
19477113,197.831863
19477114,136.271069
19477115,106.700549
19477116,301.019799
19477117,130.312373
19477118,75.199575
19477119,446.704330
19477120,129.299188
19477121,256.022581
19477122,128.557320
19477123,184.731133
19477124,97.803530
19477125,142.027045
19477126,156.381439
19477127,146.434693
19477128,210.661543
19477129,68.069096
19477130,193.505373
19477131,123.714954
19477132,165.056486
19477133,169.477625
19477134,105.238945
19477135,92.051468
19477136,97.862346
19477137,313.312627
19477138,119.788263
19477139,161.278650
19477140,73.316201
19477141,285.375988
19477142,97.278395
19477143,55.262748
19477144,141.860768
19477145,86.936800
19477146,132.688973
19477147,112.319678
19477148,87.877891
19477149,407.987270
19477150,65.410278
19477151,111.513458
19477152,120.376358
19477153,227.865645
19477154,35.781131
19477155,88.200058
19477156,104.188832
19477157,247.667559
19477158,114.760783
19477159,109.374898
19477160,106.807470
19477161,82.994194
19477162,145.581068
19477163,64.063059
19477164,155.774967
19477165,131.300319
19477166,174.953094
19477167,20.892048
19477168,104.661484
19477169,84.097822
19477170,77.700751
19477171,46.099652
19477172,106.449755
19477173,110.869154
19477174,71.788811
19477175,277.883152
19477176,110.156809
19477177,122.303005
19477178,141.892288
19477179,102.778494
19477180,42.542996
19477181,157.899267
19477182,320.473116
19477183,88.598660
19477184,79.064597
19477185,127.108727
19477186,1.427128
19477187,209.009983
19477188,116.964707
19477189,91.347345
19477190,62.155540
19477191,221.409817
19477192,7.005991
19477193,34.573802
19477194,234.480226
19477195,36.174194
19477196,87.394967
19477197,65.001700
19477198,73.896936
19477199,128.126252
19477200,242.659163
19477201,163.528142
19477202,34.632289
19477203,193.824933
19477204,95.859107
19477205,68.679903
19477206,143.677772
19477207,56.073584
19477208,265.588526
19477209,137.077227
19477210,10.209800
19477211,124.016334
19477212,276.339152
19477213,239.537708
19477214,95.743876
19477215,114.601467
19477216,67.066050
19477217,28.044319
19477218,207.736457
19477219,147.625711
19477220,152.618970
19477221,95.720924
19477222,155.094787
19477223,165.271959
19477224,225.381262
19477225,106.321714
19477226,177.533172
19477227,251.991972
19477228,89.451489
19477229,117.276884
19477230,150.545471
19477231,136.252416
19477232,110.915394
19477233,355.839518
19477234,94.801611
19477235,99.008115
19477236,140.340979
19477237,46.622176
19477238,63.576244
19477239,54.324714
19477240,58.683140
19477241,3.517737
19477242,128.140828
19477243,70.632445
19477244,4.438257
19477245,173.406216
19477246,96.304500
19477247,84.591217
19477248,203.319684
19477249,82.989446
19477250,133.068258
19477251,145.460333
19477252,402.593024
19477253,142.622923
19477254,130.015155
19477255,134.812315
19477256,178.498189
19477257,234.962616
19477258,204.411540
19477259,117.837847
19477260,144.539643
19477261,115.476488
19477262,140.541475
19477263,209.644789
19477264,111.583403
19477265,181.827262
19477266,226.580067
19477267,149.775337
19477268,57.712065
19477269,179.558044
19477270,198.155313
19477271,139.879013
19477272,114.209426
19477273,198.160516
19477274,443.879585
19477275,195.578063
19477276,133.732324
19477277,80.300416
19477278,171.104579
19477279,148.473910
19477280,160.224026
19477281,114.305403
19477282,79.016183
19477283,180.642570
19477284,83.242236
19477285,127.025261
19477286,98.768648
19477287,104.917018
19477288,126.021697
19477289,49.101218
19477290,76.600570
19477291,82.122184
19477292,7.486596
19477293,335.600737
19477294,280.487553
19477295,115.287358
19477296,16.933406
19477297,374.674009
19477298,254.233510
19477299,66.024618
19477300,110.823260
19477301,136.403058
19477302,219.118611
19477303,81.547514
19477304,56.831707
19477305,142.533547
19477306,92.993376
19477307,113.753503
19477308,89.658873
19477309,105.284743
19477310,214.399496
19477311,103.757350
19477312,140.331435
19477313,124.069762
19477314,147.239461
19477315,65.241549
19477316,249.251784
19477317,98.852061
19477318,53.243588
19477319,158.995862
19477320,93.545133
19477321,99.925880
19477322,200.789906
19477323,225.363097
19477324,181.933609
19477325,55.774123
19477326,586.043085
19477327,62.981151
19477328,93.074616
19477329,32.751697
19477330,304.543243
19477331,363.916118
19477332,21.555614
19477333,51.912277
19477334,38.539737
19477335,11.515464
19477336,88.276679
19477337,60.069359
19477338,35.174377
19477339,93.655113
19477340,27.531237
19477341,64.262137
19477342,95.074254
19477343,55.640620
19477344,45.665423
19477345,42.154601
19477346,124.870460
19477347,54.438505
19477348,28.388423
19477349,63.219401
19477350,72.213969
19477351,39.928047
19477352,68.610546
19477353,65.924795
19477354,59.632940
19477355,70.871333
19477356,55.113028
19477357,108.401379
19477358,192.269977
19477359,125.090908
19477360,148.290073
19477361,65.354223
19477362,424.178212
19477363,79.822823
19477364,111.124377
19477365,186.537473
19477366,90.292057
19477367,319.828179
19477368,131.036116
19477369,58.927991
19477370,253.029680
19477371,66.717658
19477372,40.355755
19477373,73.028839
19477374,48.069171
19477375,58.012739
19477376,45.831947
19477377,52.606252
19477378,49.852903
19477379,23.120895
19477380,97.692484
19477381,120.622328
19477382,186.954201
19477383,199.794009
19477384,276.446714
19477385,147.466070
19477386,227.341278
19477387,89.066796
19477388,114.239990
19477389,161.819292
19477390,92.472076
19477391,56.148410
19477392,176.489610
19477393,192.062515
19477394,195.752925
19477395,146.696306
19477396,133.017548
19477397,142.117718
19477398,185.749844
19477399,122.808601
19477400,169.324292
19477401,231.951558
19477402,38.365353
19477403,278.953915
19477404,165.537916
19477405,115.405770
19477406,159.554861
19477407,103.138134
19477408,71.035693
19477409,113.902599
19477410,97.125293
19477411,124.764315
19477412,199.481358
19477413,205.649327
19477414,102.337971
19477415,56.411332
19477416,218.947881
19477417,134.816219
19477418,101.343431
19477419,33.132977
19477420,180.390504
19477421,82.264710
19477422,75.743847
19477423,101.898946
19477424,69.768144
19477425,117.247050
19477426,115.226128
19477427,113.536359
19477428,138.610666
19477429,55.947804
19477430,11.648299
19477431,173.295300
19477432,65.965716
19477433,36.219612
19477434,126.380559
19477435,46.238087
19477436,102.015804
19477437,120.247586
19477438,20.519951
19477439,110.611041
19477440,58.990486
19477441,71.068986
19477442,72.069136
19477443,68.768165
19477444,116.617700
19477445,52.992144
19477446,75.769354
19477447,118.645004
19477448,54.950962
19477449,44.046527
19477450,74.920637
19477451,114.078127
19477452,50.652021
19477453,24.329238
19477454,72.960688
19477455,139.620221
19477456,77.429629
19477457,81.037138
19477458,162.493987
19477459,176.553849
19477460,58.469230
19477461,95.199112
19477462,58.767090
19477463,38.184508
19477464,76.451277
19477465,53.015424
19477466,110.856125
19477467,22.535200
19477468,139.590646
19477469,128.244244
19477470,44.405661
19477471,33.576613
19477472,33.922698
19477473,90.822528
19477474,63.099496
19477475,112.680529
19477476,76.453613
19477477,49.583168
19477478,71.312356
19477479,43.006246
19477480,35.087965
19477481,81.388257
19477482,59.148122
19477483,4.278012
19477484,95.273985
19477485,10.572494
19477486,95.264758
19477487,92.597290
19477488,104.628064
19477489,19.534853
19477490,76.491413
19477491,108.158864
19477492,21.812247
19477493,114.759712
19477494,59.682518
19477495,59.723601
19477496,144.979236
19477497,68.416413
19477498,26.506653
19477499,86.609927
19477500,46.365526
19477501,61.009762
19477502,61.823272
19477503,61.069598
19477504,70.516993
19477505,84.476550
19477506,109.059642
19477507,50.504746
19477508,135.981445
19477509,101.146967
19477510,101.563389
19477511,95.961341
19477512,47.368938
19477513,20.652417
19477514,75.530008
19477515,26.875558
19477516,86.942235
19477517,19.963361
19477518,60.681264
19477519,34.395615
19477520,15.425580
19477521,56.516502
19477522,35.355788
19477523,67.597043
19477524,77.440094
19477525,51.036566
19477526,32.624333
19477527,145.385349
19477528,223.518323
19477529,95.029188
19477530,261.244767
19477531,319.453886
19477532,120.410476
19477533,36.940093
19477534,59.441512
19477535,139.686351
19477536,3.079582
19477537,44.029041
19477538,130.866600
19477539,119.541517
19477540,47.252216
19477541,125.226013
19477542,75.587414
19477543,51.483685
19477544,30.240713
19477545,141.026786
19477546,117.698211
19477547,85.840754
19477548,137.880580
19477549,81.641151
19477550,140.213598
19477551,79.152081
19477552,58.226695
19477553,118.267908
19477554,56.591418
19477555,62.282902
19477556,99.724768
19477557,2.745931
19477558,100.046491
19477559,148.327048
19477560,10.534158
19477561,87.824414
19477562,199.602244
19477563,54.598450
19477564,60.943324
19477565,1.601647
19477566,154.801815
19477567,37.141132
19477568,48.213336
19477569,100.853039
19477570,18.388509
19477571,75.807783
19477572,74.732145
19477573,1.212443
19477574,91.558861
19477575,59.449427
19477576,28.581429
19477577,13.717471
19477578,87.453196
19477579,83.416407
19477580,205.945300
19477581,58.161260
19477582,149.922829
19477583,57.767600
19477584,15.404061
19477585,109.977532
19477586,46.464072
